document_id,source_id,document_type,split,is_augmented,augmentation_type,image_path,annotation_path,image_width,image_height,watermark_tag,created_date
SYN-MCA-000007,SYN-MCA-000007,mca,train,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000007.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.049607+00:00
SYN-MCA-000007_blur,SYN-MCA-000007,mca,train,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000007_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.127318+00:00
SYN-MCA-000007_rotate,SYN-MCA-000007,mca,train,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000007_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.161622+00:00
SYN-MCA-000007_low_contrast,SYN-MCA-000007,mca,train,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000007_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.202959+00:00
SYN-MCA-000007_low_resolution,SYN-MCA-000007,mca,train,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000007_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.251412+00:00
SYN-MCA-000008,SYN-MCA-000008,mca,train,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000008.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.410420+00:00
SYN-MCA-000008_blur,SYN-MCA-000008,mca,train,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000008_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.488235+00:00
SYN-MCA-000008_rotate,SYN-MCA-000008,mca,train,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000008_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.524561+00:00
SYN-MCA-000008_low_contrast,SYN-MCA-000008,mca,train,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000008_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.568681+00:00
SYN-MCA-000008_low_resolution,SYN-MCA-000008,mca,train,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000008_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.624999+00:00
SYN-MCA-000009,SYN-MCA-000009,mca,train,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000009.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.780679+00:00
SYN-MCA-000009_blur,SYN-MCA-000009,mca,train,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000009_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.856808+00:00
SYN-MCA-000009_rotate,SYN-MCA-000009,mca,train,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000009_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.894970+00:00
SYN-MCA-000009_low_contrast,SYN-MCA-000009,mca,train,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000009_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.939026+00:00
SYN-MCA-000009_low_resolution,SYN-MCA-000009,mca,train,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000009_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:11.988323+00:00
SYN-MCA-000010,SYN-MCA-000010,mca,train,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000010.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.139668+00:00
SYN-MCA-000010_blur,SYN-MCA-000010,mca,train,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000010_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.215758+00:00
SYN-MCA-000010_rotate,SYN-MCA-000010,mca,train,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000010_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.253141+00:00
SYN-MCA-000010_low_contrast,SYN-MCA-000010,mca,train,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000010_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.295132+00:00
SYN-MCA-000010_low_resolution,SYN-MCA-000010,mca,train,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000010_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.343485+00:00
SYN-MCA-000011,SYN-MCA-000011,mca,val,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000011.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.508712+00:00
SYN-MCA-000011_blur,SYN-MCA-000011,mca,val,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000011_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.604407+00:00
SYN-MCA-000011_rotate,SYN-MCA-000011,mca,val,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000011_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.654558+00:00
SYN-MCA-000011_low_contrast,SYN-MCA-000011,mca,val,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000011_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.694397+00:00
SYN-MCA-000011_low_resolution,SYN-MCA-000011,mca,val,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000011_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000011.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.743942+00:00
SYN-MCA-000012,SYN-MCA-000012,mca,val,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000012.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.903754+00:00
SYN-MCA-000012_blur,SYN-MCA-000012,mca,val,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000012_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:12.998868+00:00
SYN-MCA-000012_rotate,SYN-MCA-000012,mca,val,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000012_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.039026+00:00
SYN-MCA-000012_low_contrast,SYN-MCA-000012,mca,val,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000012_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.086619+00:00
SYN-MCA-000012_low_resolution,SYN-MCA-000012,mca,val,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000012_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000012.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.134645+00:00
SYN-MCA-000013,SYN-MCA-000013,mca,test,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000013.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.316890+00:00
SYN-MCA-000013_blur,SYN-MCA-000013,mca,test,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000013_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.394053+00:00
SYN-MCA-000013_rotate,SYN-MCA-000013,mca,test,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000013_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.428871+00:00
SYN-MCA-000013_low_contrast,SYN-MCA-000013,mca,test,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000013_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.470610+00:00
SYN-MCA-000013_low_resolution,SYN-MCA-000013,mca,test,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000013_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000013.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.518494+00:00
SYN-MCA-000014,SYN-MCA-000014,mca,test,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000014.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.671464+00:00
SYN-MCA-000014_blur,SYN-MCA-000014,mca,test,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000014_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.745166+00:00
SYN-MCA-000014_rotate,SYN-MCA-000014,mca,test,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000014_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.779576+00:00
SYN-MCA-000014_low_contrast,SYN-MCA-000014,mca,test,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000014_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.827643+00:00
SYN-MCA-000014_low_resolution,SYN-MCA-000014,mca,test,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000014_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000014.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:13.884820+00:00
SYN-MCA-000015,SYN-MCA-000015,mca,test,False,,synthetic_doc_dataset\raw\mca\images\SYN-MCA-000015.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.036989+00:00
SYN-MCA-000015_blur,SYN-MCA-000015,mca,test,True,blur,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000015_blur.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.111304+00:00
SYN-MCA-000015_rotate,SYN-MCA-000015,mca,test,True,rotate,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000015_rotate.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.152874+00:00
SYN-MCA-000015_low_contrast,SYN-MCA-000015,mca,test,True,low_contrast,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000015_low_contrast.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.203667+00:00
SYN-MCA-000015_low_resolution,SYN-MCA-000015,mca,test,True,low_resolution,synthetic_doc_dataset\augmented\mca\images\SYN-MCA-000015_low_resolution.png,synthetic_doc_dataset\annotations\mca\SYN-MCA-000015.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.252559+00:00
SYN-GST-000001,SYN-GST-000001,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000001.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.413103+00:00
SYN-GST-000001_blur,SYN-GST-000001,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000001_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.492900+00:00
SYN-GST-000001_rotate,SYN-GST-000001,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000001_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.539084+00:00
SYN-GST-000001_low_contrast,SYN-GST-000001,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000001_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.591046+00:00
SYN-GST-000001_low_resolution,SYN-GST-000001,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000001_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000001.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.654334+00:00
SYN-GST-000002,SYN-GST-000002,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000002.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.830778+00:00
SYN-GST-000002_blur,SYN-GST-000002,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000002_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.912724+00:00
SYN-GST-000002_rotate,SYN-GST-000002,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000002_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.950841+00:00
SYN-GST-000002_low_contrast,SYN-GST-000002,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000002_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:14.993896+00:00
SYN-GST-000002_low_resolution,SYN-GST-000002,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000002_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000002.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.048851+00:00
SYN-GST-000003,SYN-GST-000003,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000003.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.240531+00:00
SYN-GST-000003_blur,SYN-GST-000003,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000003_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.325649+00:00
SYN-GST-000003_rotate,SYN-GST-000003,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000003_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.363709+00:00
SYN-GST-000003_low_contrast,SYN-GST-000003,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000003_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.407713+00:00
SYN-GST-000003_low_resolution,SYN-GST-000003,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000003_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000003.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.460295+00:00
SYN-GST-000004,SYN-GST-000004,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000004.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.639326+00:00
SYN-GST-000004_blur,SYN-GST-000004,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000004_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.725257+00:00
SYN-GST-000004_rotate,SYN-GST-000004,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000004_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.762319+00:00
SYN-GST-000004_low_contrast,SYN-GST-000004,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000004_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.807066+00:00
SYN-GST-000004_low_resolution,SYN-GST-000004,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000004_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000004.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:15.860416+00:00
SYN-GST-000005,SYN-GST-000005,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000005.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.035642+00:00
SYN-GST-000005_blur,SYN-GST-000005,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000005_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.122479+00:00
SYN-GST-000005_rotate,SYN-GST-000005,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000005_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.162863+00:00
SYN-GST-000005_low_contrast,SYN-GST-000005,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000005_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.211104+00:00
SYN-GST-000005_low_resolution,SYN-GST-000005,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000005_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000005.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.269641+00:00
SYN-GST-000006,SYN-GST-000006,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000006.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.433360+00:00
SYN-GST-000006_blur,SYN-GST-000006,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000006_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.515908+00:00
SYN-GST-000006_rotate,SYN-GST-000006,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000006_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.558898+00:00
SYN-GST-000006_low_contrast,SYN-GST-000006,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000006_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.611332+00:00
SYN-GST-000006_low_resolution,SYN-GST-000006,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000006_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000006.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.683583+00:00
SYN-GST-000007,SYN-GST-000007,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000007.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.843492+00:00
SYN-GST-000007_blur,SYN-GST-000007,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000007_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.922760+00:00
SYN-GST-000007_rotate,SYN-GST-000007,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000007_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:16.968274+00:00
SYN-GST-000007_low_contrast,SYN-GST-000007,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000007_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.009707+00:00
SYN-GST-000007_low_resolution,SYN-GST-000007,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000007_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000007.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.061538+00:00
SYN-GST-000008,SYN-GST-000008,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000008.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.226209+00:00
SYN-GST-000008_blur,SYN-GST-000008,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000008_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.307347+00:00
SYN-GST-000008_rotate,SYN-GST-000008,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000008_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.343202+00:00
SYN-GST-000008_low_contrast,SYN-GST-000008,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000008_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.385818+00:00
SYN-GST-000008_low_resolution,SYN-GST-000008,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000008_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000008.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.436467+00:00
SYN-GST-000009,SYN-GST-000009,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000009.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.590186+00:00
SYN-GST-000009_blur,SYN-GST-000009,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000009_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.666831+00:00
SYN-GST-000009_rotate,SYN-GST-000009,gst,train,True,rotate,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000009_rotate.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.703045+00:00
SYN-GST-000009_low_contrast,SYN-GST-000009,gst,train,True,low_contrast,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000009_low_contrast.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.745560+00:00
SYN-GST-000009_low_resolution,SYN-GST-000009,gst,train,True,low_resolution,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000009_low_resolution.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000009.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.791770+00:00
SYN-GST-000010,SYN-GST-000010,gst,train,False,,synthetic_doc_dataset\raw\gst\images\SYN-GST-000010.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:17.984523+00:00
SYN-GST-000010_blur,SYN-GST-000010,gst,train,True,blur,synthetic_doc_dataset\augmented\gst\images\SYN-GST-000010_blur.png,synthetic_doc_dataset\annotations\gst\SYN-GST-000010.json,1240,1754,SYNTHETIC / DEMO / NOT VALID,2026-09-05T07:35:18.057496+00:00
